Year,S&P Composite,Dividend,Earnings,CPI,Long Interest Rate,Real Price,Real Dividend,Real Earnings,Cyclically Adjusted PE Ratio
1906-03-31,9.56,0.3475,0.6925,8.467928926,3.47,277.80314059759,10.097969807287,20.123292349773,19.259453020854
1906-04-30,9.43,0.3533,0.7,8.467928926,3.49,274.02548282796,10.266511461624,20.341234144175,18.876204996116
1906-05-31,9.18,0.3592,0.7075,8.563094215,3.51,263.79613119789,10.321957551882,20.33069311792,18.054044460926
1906-06-30,9.3,0.365,0.715,8.563094215,3.53,267.24444663838,10.488626131506,20.546212832951,18.172666376498
1906-07-31,9.06,0.3708,0.7225,8.277679339,3.55,269.32462393129,11.022689906592,21.477598321232,18.195200143514
1906-08-31,9.73,0.3767,0.73,8.467928926,3.57,282.74315460404,10.946489860158,21.213001321783,18.967251477549
1906-09-30,10.03,0.3825,0.7375,8.563094215,3.59,288.22169890139,10.991505466579,21.192771978044,19.200993682001
1906-10-31,9.73,0.3883,0.745,8.753424793,3.61,273.52139238286,10.915555669297,20.942799314001,18.095380908869
1906-11-30,9.93,0.3942,0.7525,8.848509091,3.63,276.14399921737,10.962332778599,20.926320182384,18.141851654008
1906-12-31,9.84,0.4,0.76,8.94367438,3.65,270.72950077594,11.005264259185,20.910002092451,17.660003667769
1907-01-31,9.56,0.4033,0.7517,8.848509091,3.67,265.85464577221,11.215395255223,20.904072931692,17.218913853706
1907-02-28,9.26,0.4067,0.7433,9.038839669,3.6866666666667,252.0895057819,11.071792872732,20.235219184415,16.217071288766
1907-03-31,8.35,0.41,0.735,8.94367438,3.7033333333333,229.73489141048,11.280395865664,20.222173076252,14.687545255979
1907-04-30,8.39,0.4133,0.7267,8.94367438,3.72,230.8354178364,11.371189295803,19.993813842874,14.669709905603
1907-05-31,8.1,0.4167,0.7183,9.134004959,3.7366666666667,218.21280850478,11.22583670419,19.350896339381,13.790107153424
1907-06-30,7.84,0.42,0.71,9.229089256,3.7533333333333,209.03243499848,11.198166160633,18.930233271546,13.144269952673
1907-07-31,8.14,0.4233,0.7017,9.229089256,3.77,217.03112511322,11.286151751895,18.708936178372,13.585007357962
1907-08-31,7.53,0.4267,0.6933,9.229089256,3.7866666666667,200.76712187992,11.376803573195,18.484972855159,12.513471604447
1907-09-30,7.45,0.43,0.685,9.229089256,3.8033333333333,198.63413784932,11.464789164458,18.263675761985,12.328569657737
1907-10-31,6.64,0.4333,0.6767,9.324254545,3.82,175.23079106374,11.434864724084,17.858234384463,10.831840153051
1907-11-30,6.25,0.4367,0.6683,8.94367438,3.8366666666667,171.95725404976,12.014997254965,18.387045261033,10.59117755919
1907-12-31,6.57,0.44,0.66,8.753424793,3.8533333333333,184.69018992347,12.368901608269,18.553352412404,11.333306235811
1908-01-31,6.85,0.4367,0.6533,8.658259504,3.87,194.67780293733,12.41106518872,18.56686257795,11.902968628267
1908-02-29,6.6,0.4333,0.6467,8.563094215,3.8608333333333,189.65734922724,12.451292336388,18.583546628069,11.554846295145
1908-03-31,6.87,0.43,0.64,8.563094215,3.8516666666667,197.41605896835,12.356463661775,18.391015682641,11.984662664464
1908-04-30,7.24,0.4267,0.6333,8.658259504,3.8425,205.76164865201,12.126864016549,17.998460233608,12.44888915837
1908-05-31,7.63,0.4233,0.6267,8.658259504,3.8333333333333,216.84549436669,12.030235618011,17.810887459975,13.078451355438
1908-06-30,7.64,0.42,0.62,8.658259504,3.8241666666667,217.12969553886,11.936449231194,17.62047267462,13.05168412923
1908-07-31,7.92,0.4167,0.6133,8.753424793,3.815,222.64022894884,11.713912045831,17.240562173526,13.345487104834
1908-08-31,8.26,0.4133,0.6067,8.753424793,3.8058333333333,232.19801655523,11.618334169767,17.055028649402,13.884232895209
1908-09-30,8.17,0.41,0.6,8.753424793,3.7966666666667,229.66801395354,11.525567407705,16.866684011276,13.701442268825
1908-10-31,8.27,0.4067,0.5933,8.848509091,3.7875,229.98095403098,11.309946070665,16.499117294629,13.690810359179
1908-11-30,8.83,0.4033,0.5867,8.94367438,3.7783333333333,242.9412085215,11.096057689323,16.141971352159,14.435014091256
1908-12-31,9.03,0.4,0.58,9.038839669,3.7691666666667,245.82810337047,10.889395498138,15.7896234723,14.582482908962
1909-01-31,9.06,0.4033,0.595,8.94367438,3.76,249.26923547053,11.096057689323,16.370330585537,14.764418456441
1909-02-28,8.8,0.4067,0.61,9.038839669,3.7725,239.56670095904,11.071792872732,16.60632813466,14.167157516701
1909-03-31,8.92,0.41,0.625,9.038839669,3.785,242.83351960848,11.161630385591,17.014680465841,14.336058380586
1909-04-30,9.32,0.4133,0.64,9.229089256,3.7975,248.49263956452,11.01952874807,17.063872244774,14.645198603086
1909-05-31,9.63,0.4167,0.655,9.324254545,3.81,254.13742740117,10.996787746425,17.28556749198,14.953509786583
1909-06-30,9.8,0.42,0.67,9.419419835,3.8225,256.01085759439,10.971893896903,17.502783121249,15.040444676081
1909-07-31,9.94,0.4233,0.685,9.419419835,3.835,259.66815556003,11.058101634664,17.89463647471,15.231503240498
1909-08-31,10.18,0.4267,0.7,9.514585124,3.8475,263.27788782732,11.035429738302,18.103587571623,15.417580706255
1909-09-30,10.19,0.43,0.715,9.609669421,3.86,260.92890948158,11.010739065464,18.308554492574,15.254446436821
1909-10-31,10.23,0.4333,0.73,9.8,3.8725,256.86564413265,10.879754017857,18.329610969388,14.988845296122
1909-11-30,10.18,0.4367,0.745,9.895165289,3.885,253.15189810772,10.859669342205,18.526342248551,14.745631176825
1909-12-31,10.3,0.44,0.76,9.990330579,3.8975,253.69612196093,10.837504239108,18.719325503913,14.750638489265
1910-01-31,10.08,0.4425,0.7575,9.895165289,3.91,250.66514075892,11.003901268435,18.837186917151,14.547885040564
1910-02-28,9.72,0.445,0.755,9.895165289,3.9158333333333,241.71281430325,11.066070202155,18.775017983431,14.002037903033
1910-03-31,9.96,0.4475,0.7525,10.08541488,3.9216666666667,243.00881809634,10.918317881336,18.359852973644,14.050006965078
1910-04-30,9.72,0.45,0.75,10.18058017,3.9275,234.9363405681,10.876682433708,18.127804056181,13.55988362082
1910-05-31,9.56,0.4525,0.7475,9.990330579,3.9333333333333,235.46941028607,11.145387882264,18.411441860757,13.568792287251
1910-06-30,9.1,0.455,0.745,9.895165289,3.9391666666667,226.29491874069,11.314745937035,18.526342248551,13.019657302316
1910-07-31,8.64,0.4575,0.7425,9.895165289,3.945,214.85583493622,11.376914870755,18.464173314831,12.342581259985
1910-08-31,8.85,0.46,0.74,9.8,3.9508333333333,222.21514668367,11.550165816327,18.580701530612,12.745055150886
1910-09-30,8.91,0.4625,0.7375,9.704834711,3.9566666666667,225.91549756277,11.726814548011,18.699515090072,12.937161101071
1910-10-31,9.32,0.465,0.735,9.419419835,3.9625,243.47155028365,12.147453957285,19.20081431958,13.918866656446
1910-11-30,9.31,0.4675,0.7325,9.229089256,3.9683333333333,248.2260165607,12.4646254288,19.530135030151,14.16452317578
1910-12-31,9.05,0.47,0.73,9.229089256,3.9741666666667,241.29381846126,12.531281179756,19.463479279195,13.741478417782
1911-01-31,9.27,0.47,0.7183,9.229089256,3.98,247.1595245454,12.531281179756,19.151530364721,14.049215181401
1911-02-28,9.43,0.47,0.7067,8.94367438,3.9825,259.44910491028,12.931185504542,19.443550629915,14.721488469928
1911-03-31,9.32,0.47,0.695,9.038839669,3.985,253.72291510662,12.795039710312,18.920324678015,14.37062322198
1911-04-30,9.28,0.47,0.6833,8.753424793,3.9875,260.8713793744,13.212235808833,19.208341974841,14.752935420329
1911-05-31,9.48,0.47,0.6717,8.753424793,3.99,266.49360737816,13.212235808833,18.882252750623,15.047660591685
1911-06-30,9.67,0.47,0.66,8.753424793,3.9925,271.83472398173,13.212235808833,18.553352412404,15.328355684719
1911-07-31,9.63,0.47,0.6483,8.848509091,3.995,267.80128020778,13.070259781688,18.02861577972,15.0831105787
1911-08-31,9.17,0.47,0.6367,9.134004959,3.9975,247.03845110974,12.661730863858,17.152604342592,13.899790665654
1911-09-30,8.67,0.47,0.625,9.229089256,4.0,231.16214431592,12.531281179756,16.663937739037,12.997953983252
1911-10-31,8.72,0.47,0.6133,9.229089256,4.0025,232.49525933505,12.531281179756,16.351988824562,13.066472850619
1911-11-30,9.07,0.47,0.6017,9.134004959,4.005,244.34446581955,12.661730863858,16.209709491028,13.727997586413
1911-12-31,9.11,0.47,0.59,9.038839669,4.0075,248.00598247009,12.795039710312,16.061858359754,13.929258419578
1912-01-31,9.12,0.4708,0.5992,9.134004959,4.01,245.69145846464,12.683282746179,16.142359858774,13.794952631846
1912-02-29,9.04,0.4717,0.6083,9.229089256,4.0466666666667,241.02719545743,12.576607090406,16.21867732265,13.531634369687
1912-03-31,9.3,0.4725,0.6175,9.419419835,4.0833333333333,242.9490791457,12.343380634015,16.131296384137,13.639769173944
1912-04-30,9.59,0.4733,0.6267,9.704834711,4.12,243.15708435768,12.000651514754,15.890150653489,13.654392690553
1912-05-31,9.58,0.4742,0.6358,9.704834711,4.1566666666667,242.9035316107,12.023471261983,16.120883653245,13.645500685612
1912-06-30,9.58,0.475,0.645,9.609669421,4.1933333333333,245.30902383057,12.16302571185,16.516108598196,13.785417404503
1912-07-31,9.59,0.4758,0.6542,9.609669421,4.23,245.56508752977,12.183510807786,16.751687201457,13.802876645016
1912-08-31,9.81,0.4767,0.6633,9.704834711,4.2666666666667,248.73524479133,12.086859448729,16.818153707451,13.984761763426
1912-09-30,9.86,0.4775,0.6725,9.8,4.3033333333333,247.57529336735,11.989574298469,16.885840242347,13.926285001316
1912-10-31,9.84,0.4783,0.6817,9.8,4.34,247.0731122449,12.009661543367,17.116843558673,13.905092701178
1912-11-30,9.73,0.4792,0.6908,9.8,4.3766666666667,244.31111607143,12.032259693878,17.345335969388,13.749541018607
1912-12-31,9.38,0.48,0.7,9.704834711,4.4133333333333,237.83247667102,12.170531855233,17.748692288882,13.38899945258
1913-01-31,9.3,0.48,0.6942,9.8,4.45,233.51422193878,12.052346938776,17.430706760204,13.148088791762
1913-02-28,8.97,0.48,0.6883,9.8,4.4258333333333,225.22823341837,12.052346938776,17.282563329082,12.682960516237
1913-03-31,8.8,0.48,0.6825,9.8,4.4016666666667,220.95969387755,12.052346938776,17.136930803571,12.443453515184
1913-04-30,8.79,0.48,0.6767,9.8,4.3775,220.70860331633,12.052346938776,16.991298278061,12.433067081795
1913-05-31,8.55,0.48,0.6708,9.7,4.3533333333333,216.8956507732,12.176597938144,17.016795618557,12.221401061154
1913-06-30,8.12,0.48,0.665,9.8,4.3291666666667,203.88553571429,12.052346938776,16.697522321429,11.491962852761
1913-07-31,8.23,0.48,0.6592,9.9,4.305,204.56018308081,11.930606060606,16.384698989899,11.53402279546
1913-08-31,8.45,0.48,0.6533,9.9,4.2808333333333,210.02837752525,11.930606060606,16.238051957071,11.846840543565
1913-09-30,8.53,0.48,0.6475,10.0,4.2566666666667,209.89664375,11.8113,15.9329515625,11.843316826626
1913-10-31,8.26,0.48,0.6417,10.0,4.2325,203.2527875,11.8113,15.7902316875,11.471490240312
1913-11-30,8.05,0.48,0.6358,10.1,4.2083333333333,196.12410272277,11.694356435644,15.490149628713,11.072537845038
1913-12-31,8.04,0.48,0.63,10.0,4.1841666666667,197.839275,11.8113,15.50233125,11.174040870037
1914-01-31,8.37,0.475,0.6208,10.0,4.16,205.95954375,11.688265625,15.275948,11.636092105046
1914-02-28,8.48,0.47,0.6117,9.9,4.1666666666667,210.77404040404,11.682051767677,15.204066098485,11.910233879798
1914-03-31,8.32,0.465,0.6025,9.9,4.1733333333333,206.79717171717,11.557774621212,14.97539614899,11.685526018837
1914-04-30,8.12,0.46,0.5933,9.8,4.18,203.88553571429,11.550165816327,14.897202997449,11.5226625362
1914-05-31,8.17,0.455,0.5842,9.9,4.1866666666667,203.06885732323,11.309220328283,14.520541792929,11.479008694164
1914-06-30,8.13,0.45,0.575,9.9,4.1933333333333,202.07464015152,11.184943181818,14.291871843434,11.428715168832
1914-07-31,7.68,0.445,0.5658,10.0,4.2,188.9808,10.950059375,13.922569875,10.69434518304
1914-08-31,7.68,0.44,0.5567,10.2,4.2066666666667,185.27529411765,10.614730392157,13.430046384804,10.492046265076
1914-09-30,7.68,0.435,0.5475,10.2,4.2133333333333,185.27529411765,10.494108455882,13.208102022059,10.500497301802
1914-10-31,7.68,0.43,0.5383,10.1,4.22,187.1097029703,10.476194306931,13.114733477723,10.612759466126
1914-11-30,7.68,0.425,0.5292,10.2,4.2266666666667,185.27529411765,10.252864583333,12.766625735294,10.516917642992
1914-12-31,7.35,0.42,0.52,10.1,4.2333333333333,179.06983292079,10.232561881188,12.668886138614,10.172217991998
1915-01-31,7.48,0.4208,0.55,10.1,4.24,182.23705445545,10.252052475248,13.399783415842,10.359834197757
1915-02-28,7.38,0.4217,0.58,10.0,4.2241666666667,181.5987375,10.3767191875,14.2719875,10.329786209661
1915-03-31,7.57,0.4225,0.61,9.9,4.2083333333333,188.15559974747,10.501418876263,15.161811868687,10.707013188683
1915-04-30,8.14,0.4233,0.64,10.0,4.1925,200.2999625,10.4160901875,15.7484,11.401123789
1915-05-31,7.95,0.4242,0.67,10.1,4.1766666666667,193.68777846535,10.3348875,16.323372524752,11.026929876471
1915-06-30,8.04,0.425,0.7,10.1,4.1608333333333,195.88047029703,10.354378094059,17.05426980198,11.154262189096
1915-07-31,8.01,0.4258,0.73,10.1,4.145,195.1495730198,10.373868688119,17.785167079208,11.11362939395
1915-08-31,8.35,0.4267,0.76,10.1,4.1291666666667,203.43307549505,10.395795606436,18.516064356436,11.584831641605
1915-09-30,8.66,0.4275,0.79,10.1,4.1133333333333,210.98568069307,10.415286200495,19.246961633663,12.011570757826
1915-10-31,9.14,0.4283,0.82,10.2,4.0975,220.4968995098,10.332475061275,19.78199754902,12.54907613322
1915-11-30,9.46,0.4292,0.85,10.3,4.0816666666667,226.00100728155,10.25366092233,20.306644417476,12.857714453559
1915-12-31,9.48,0.43,0.88,10.3,4.0658333333333,226.47881067961,10.272773058252,21.023349514563,12.878444602186
1916-01-31,9.33,0.4408,0.9342,10.4,4.05,220.75206129808,10.429529326923,22.103598677885,12.543563692516
1916-02-29,9.2,0.4517,0.9883,10.4,4.065,217.67620192308,10.687428305288,23.383629387019,12.354652326459
1916-03-31,9.17,0.4625,1.042,10.5,4.08,214.90004166667,10.838742559524,24.419394047619,12.177052795748
1916-04-30,9.07,0.4733,1.097,10.6,4.095,210.55127948113,10.98720182783,25.465794221698,11.906481776593
1916-05-31,9.27,0.4842,1.151,10.7,4.11,213.18292640187,11.135185864486,26.469638434579,12.026256671905
1916-06-30,9.36,0.495,1.205,10.8,4.125,213.25958333333,11.278151041667,27.454892939815,11.995961222947
1916-07-31,9.23,0.5058,1.259,10.8,4.14,210.29764467593,11.524219791667,28.685236689815,11.791165275255
1916-08-31,9.3,0.5167,1.313,10.9,4.155,209.94856651376,11.664561754587,29.641125573394,11.732082638874
1916-09-30,9.68,0.5275,1.368,11.1,4.17,214.58968468468,11.693807713964,30.326310810811,11.944552417504
1916-10-31,9.98,0.5383,1.422,11.3,4.185,217.32443584071,11.722018418142,30.965465707965,12.045741763371
1916-11-30,10.21,0.5492,1.476,11.5,4.2,218.46625543478,11.751387608696,31.582389130435,12.05323040323
1916-12-31,9.8,0.56,1.53,11.6,4.215,207.88566810345,11.879181034483,32.455619612069,11.413559188849
1917-01-31,9.57,0.5708,1.509,11.7,4.23,201.27161858974,12.004789957265,31.736559294872,10.992361427383
1917-02-28,9.03,0.5817,1.488,12.0,4.2583333333333,185.166734375,11.92818265625,30.512525,10.063187738736
1917-03-31,9.31,0.5925,1.468,12.0,4.2866666666667,190.90833854167,12.14964453125,30.102410416667,10.327157080108
1917-04-30,9.17,0.6033,1.447,12.6,4.315,179.08336805556,11.78200610119,28.258847718254,9.6445311972812
1917-05-31,8.86,0.6142,1.426,12.8,4.3433333333333,170.32571289062,11.807455175781,27.413596679688,9.1389888133736
1917-06-30,9.04,0.625,1.405,13.0,4.3716666666667,171.11242307692,11.830228365385,26.594353365385,9.1482202595396
1917-07-31,8.79,0.6358,1.384,12.8,4.4,168.98002441406,12.222696191406,26.60618359375,9.0034723772288
1917-08-31,8.53,0.6467,1.363,13.0,4.4283333333333,161.45895673077,12.240973894231,25.799362019231,8.5726804667538
1917-09-30,8.12,0.6575,1.343,13.3,4.4566666666667,150.23144736842,12.164676926692,24.847393327068,7.9508232642171
1917-10-31,7.68,0.6683,1.322,13.5,4.485,139.98577777778,12.181314490741,24.096510185185,7.3871337111081
1917-11-30,7.04,0.6792,1.301,13.5,4.5133333333333,128.3202962963,12.379992222222,23.713736574074,6.7530136047743
1917-12-31,6.8,0.69,1.28,13.7,4.5416666666667,122.13631386861,12.393243613139,22.990364963504,6.4125938981198
1918-01-31,7.21,0.68,1.256,14.0,4.57,126.72540625,11.951910714286,22.075882142857,6.6406460286554
1918-02-28,7.43,0.67,1.232,14.1,4.5641666666667,129.66601507092,11.692628546099,21.500475177305,6.7843435516303
1918-03-31,7.28,0.66,1.208,14.0,4.5583333333333,127.95575,11.600383928571,21.232217857143,6.6863557604559
1918-04-30,7.21,0.65,1.183,14.2,4.5525,124.94054137324,11.263710387324,20.49995290493,6.5207277305472
1918-05-31,7.44,0.64,1.159,14.5,4.5466666666667,126.25872413793,10.860965517241,19.668529741379,6.5823632316211
1918-06-30,7.45,0.63,1.135,14.7,4.5408333333333,124.70831207483,10.545803571429,18.99918579932,6.4962913186411
1918-07-31,7.51,0.62,1.111,15.1,4.535,122.38253725166,10.103485099338,18.104793460265,6.371324093849
1918-08-31,7.58,0.61,1.087,15.4,4.5291666666667,121.11695616883,9.7468790584416,17.368618912338,6.3030737609146
1918-09-30,7.54,0.6,1.063,15.7,4.5233333333333,118.17569267516,9.4039012738854,16.660578423567,6.1491705624317
1918-10-31,7.86,0.59,1.038,16.0,4.5175,120.8812734375,9.07378515625,15.96371015625,6.2905153211913
1918-11-30,8.06,0.58,1.014,16.3,4.5116666666667,121.67571319018,8.7558205521472,15.307589723926,6.3333274953542
1918-12-31,7.9,0.57,0.99,16.5,4.5058333333333,117.81473484848,8.5005568181818,14.764125,6.1345804112834
1919-01-31,7.85,0.5667,0.985,16.5,4.5,117.0690719697,8.4513430681818,14.689558712121,6.0984676399501
1919-02-28,7.88,0.5633,0.98,16.2,4.5391666666667,119.69270061728,8.5562053626543,14.885640432099,6.239692771365
1919-03-31,8.12,0.56,0.975,16.4,4.5783333333333,121.83403963415,8.4023475609756,14.629087271341,6.3560740048691
1919-04-30,8.39,0.5567,0.97,16.7,4.6175,123.62376122754,8.2027828218563,14.292616017964,6.4561395558193
1919-05-31,8.97,0.5533,0.965,16.9,4.6566666666667,130.60572115385,8.0562035133136,14.050671227811,6.829002261482
1919-06-30,9.21,0.55,0.96,16.9,4.6958333333333,134.10018860947,8.0081545857988,13.977869822485,7.0216152147841
1919-07-31,9.51,0.5467,0.955,17.4,4.735,134.48929956897,7.7313669899425,13.505497485632,7.0528371654463
1919-08-31,8.87,0.5433,0.95,17.7,4.7741666666667,123.31241878531,7.5530594279661,13.20707980226,6.4791311017053
1919-09-30,9.01,0.54,0.945,17.8,4.8133333333333,124.55502457865,7.4650070224719,13.063762289326,6.5584816720613
1919-10-31,9.47,0.5367,0.94,18.1,4.8525,128.74425759669,7.2964142610497,12.779261049724,6.7947041999493
1919-11-30,9.19,0.5333,0.935,18.5,4.8916666666667,122.23631418919,7.0934305067568,12.436447635135,6.4670225741331
1919-12-31,8.92,0.53,0.93,18.9,4.9308333333333,116.13403439153,6.9003406084656,12.10814484127,6.1607170337992
1920-01-31,8.83,0.5283,0.9192,19.3,4.97,112.57964054404,6.7356539183938,11.719502331606,5.9896677711394
1920-02-29,8.1,0.5267,0.9083,19.5,4.98,102.21317307692,6.6463800320513,11.461756185897,5.4553476499078
1920-03-31,8.67,0.525,0.8975,19.7,4.99,108.29523159898,6.5576697335025,11.210492544416,5.7988227275572
1920-04-30,8.6,0.5233,0.8867,20.3,5.0,104.24587438424,6.3432402401478,10.748234513547,5.5998587255062
1920-05-31,8.06,0.5217,0.8758,20.6,5.01,96.277384708738,6.2317508191748,10.461505400485,5.1889504620475
1920-06-30,7.92,0.52,0.865,20.9,5.02,93.247105263158,6.1222846889952,10.184185107656,5.0436396804516
1920-07-31,7.91,0.5183,0.8542,20.8,5.03,93.577106370192,6.1316073617788,10.105381069712,5.0805929195408
1920-08-31,7.6,0.5167,0.8433,20.3,5.04,92.124261083744,6.2632375923645,10.222156496305,5.0207010779229
1920-09-30,7.87,0.515,0.8325,20.0,5.05,96.828053125,6.3362703125,10.24261171875,5.2971627701081
1920-10-31,7.88,0.5133,0.8217,19.9,5.06,97.438278894472,6.3470899183417,10.160537280151,5.3511773934242
1920-11-30,7.48,0.5117,0.8108,19.8,5.07,92.959305555556,6.359261584596,10.076391035354,5.1264079309479
1920-12-31,6.81,0.51,0.8,19.4,5.08,86.377741623711,6.4688176546392,10.147164948454,4.7842410450832
1921-01-31,7.11,0.5058,0.7575,19.0,5.09,92.081516447368,6.5506091447368,9.8103725328947,5.1221841468874
1921-02-28,7.06,0.5017,0.715,18.4,5.0241666666667,94.41550951087,6.7093854279891,9.5619106657609,5.274857191205
1921-03-31,6.88,0.4975,0.6725,18.3,4.9583333333333,92.511092896175,6.6895739412568,9.0426904030055,5.1923481586842
1921-04-30,6.91,0.4933,0.63,18.1,4.8925,93.941163674033,6.7063930593923,8.5648238950276,5.2970859227397
1921-05-31,7.12,0.4892,0.5875,17.7,4.8266666666667,98.983587570621,6.8009509887006,8.1675361935028,5.6094692253308
1921-06-30,6.55,0.485,0.545,17.6,4.7608333333333,91.576722301136,6.7808718039773,7.6197425426136,5.2161109609893
1921-07-31,6.53,0.4808,0.5025,17.7,4.695,90.781295903955,6.6841725988701,6.9858501059322,5.1977793619055
1921-08-31,6.45,0.4767,0.46,17.7,4.6291666666667,89.669120762712,6.6271736228814,6.3950070621469,5.1612948232157
1921-09-30,6.61,0.4725,0.4175,17.5,4.5633333333333,92.943682142857,6.64385625,5.8704973214286,5.3775244254583
1921-10-31,6.7,0.4683,0.375,17.5,4.4975,94.209178571429,6.58479975,5.2729017857143,5.4792576780533
1921-11-30,7.06,0.4642,0.3325,17.4,4.4316666666667,99.841688218391,6.5646617097701,4.7021758261494,5.8381969932009
1921-12-31,7.31,0.46,0.29,17.3,4.3658333333333,103.97471459538,6.5428684971098,4.1248518786127,6.1141588494173
1922-01-31,7.3,0.4642,0.3233,16.9,4.3,106.29005177515,6.7588824704142,4.7073388683432,6.2870872903471
1922-02-28,7.46,0.4683,0.3567,16.9,4.305,108.61969674556,6.8185796227811,5.1936522559172,6.461305872697
1922-03-31,7.74,0.4725,0.39,16.7,4.31,114.04623502994,6.9621248128743,5.7465157185629,6.821387249036
1922-04-30,8.21,0.4767,0.4233,16.7,4.315,120.97152320359,7.0240103667665,6.237179752994,7.2732533902099
1922-05-31,8.53,0.4808,0.4567,16.7,4.32,125.68661302395,7.0844224550898,6.729317252994,7.5934672589194
1922-06-30,8.45,0.485,0.49,16.7,4.325,124.50784056886,7.146308008982,7.2199812874252,7.5579873517551
1922-07-31,8.51,0.4892,0.5233,16.8,4.33,124.64553943452,7.1652876488095,7.6647486235119,7.602095045774
1922-08-31,8.83,0.4933,0.5567,16.6,4.335,130.89078689759,7.3123924322289,8.2521971762048,8.0200306898958
1922-09-30,9.06,0.4975,0.59,16.6,4.34,134.30017319277,7.3746507906627,8.7458170180723,8.2650830022843
1922-10-31,9.26,0.5017,0.6233,16.7,4.345,136.44291167665,7.392376758982,9.1841108907186,8.4321519987619
1922-11-30,8.8,0.5058,0.6567,16.8,4.35,128.8931547619,7.4084270089286,9.6186516741071,7.9982537722698
1922-12-31,8.78,0.51,0.69,16.9,4.355,127.83926775148,7.4257433431953,10.046593934911,7.96467986494
1923-01-31,8.9,0.5117,0.7142,16.8,4.36,130.35784970238,7.4948440104167,10.460851264881,8.1542004830692
1923-02-28,9.28,0.5133,0.7383,16.8,4.335,135.92369047619,7.5182791294643,10.813842745536,8.533360579066
1923-03-31,9.43,0.515,0.7625,16.8,4.31,138.1207328869,7.5431789434524,11.168298921131,8.7007375009785
1923-04-30,9.1,0.5167,0.7867,16.9,4.285,132.49855769231,7.5232972263314,11.454573113905,8.3728096684638
1923-05-31,8.67,0.5183,0.8108,16.9,4.26,126.23763683432,7.5465936760355,11.805475887574,8.0004978675982
1923-06-30,8.34,0.52,0.835,17.0,4.235,120.71843382353,7.5268088235294,12.086318014706,7.6718252826731
1923-07-31,8.06,0.5217,0.8592,17.2,4.21,115.30896075581,7.4636085392442,12.29199244186,7.3459851194906
1923-08-31,8.1,0.5233,0.8833,17.1,4.185,116.55888157895,7.5302793494152,12.710674086257,7.4417831742174
1923-09-30,8.15,0.525,0.9075,17.2,4.16,116.59652979651,7.5108194040698,12.982987827035,7.4581838671898
1923-10-31,8.03,0.5267,0.9317,17.3,4.135,114.21572615607,7.4915844291908,13.252153432081,7.3174003956215
1923-11-30,8.27,0.5283,0.9558,17.3,4.11,117.6293966763,7.514342232659,13.594942846821,7.5463279119162
1923-12-31,8.55,0.53,0.98,17.3,4.085,121.61201228324,7.5385223988439,13.939154624277,7.8097391449387
1924-01-31,8.83,0.5317,0.9758,17.3,4.06,125.59462789017,7.5627025650289,13.879415390173,8.0722494460374
1924-02-29,8.87,0.5333,0.9717,17.2,4.0433333333333,126.89708212209,7.6295618822674,13.901453742733,8.1620662208504
1924-03-31,8.7,0.535,0.9675,17.1,4.0266666666667,125.19287280702,7.6986421783626,13.922310855263,8.0580770441161
1924-04-30,8.5,0.5367,0.9633,17.0,4.01,123.034375,7.7685351838235,13.943413345588,7.923620348328
1924-05-31,8.47,0.5383,0.9592,17.0,3.9933333333333,122.60013602941,7.7916945955882,13.884067352941,7.8996983306653
1924-06-30,8.63,0.54,0.955,17.0,3.9766666666667,124.91607720588,7.8163014705882,13.823273897059,8.0516769463966
1924-07-31,9.03,0.5417,0.9508,17.1,3.96,129.94156798246,7.7950550804094,13.681998099415,8.3777121399718
1924-08-31,9.34,0.5433,0.9467,17.0,3.9433333333333,135.19306617647,7.8640677573529,13.703134448529,8.7174183085483
1924-09-30,9.25,0.545,0.9425,17.1,3.9266666666667,133.10736476608,7.8425420321637,13.56256122076,8.581670375209
1924-10-31,9.13,0.5467,0.9383,17.2,3.91,130.61672601744,7.8212666061047,13.423622565407,8.4194910358724
1924-11-30,9.64,0.5483,0.9342,17.2,3.8933333333333,137.9129505814,7.8441567223837,13.364966642442,8.888327361251
1924-12-31,10.16,0.55,0.93,17.3,3.8766666666667,144.51205202312,7.8229949421965,13.227973265896,9.3106396804164
1925-01-31,10.58,0.5542,0.9567,17.3,3.86,150.48597543353,7.8827341763006,13.607744111272,9.692618852255
1925-02-28,10.67,0.5583,0.9833,17.2,3.845,152.64846293605,7.9872199491279,14.067407085756,9.8308047228196
1925-03-31,10.39,0.5625,1.01,17.3,3.83,147.78348627168,8.0007902817919,14.365863439306,9.51853753881
1925-04-30,10.28,0.5667,1.037,17.2,3.815,147.06899709302,8.107393059593,14.835656613372,9.4765667879031
1925-05-31,10.61,0.5708,1.063,17.3,3.8,150.91268424855,8.1188463872832,15.119715679191,9.7290076940213
1925-06-30,10.8,0.575,1.09,17.5,3.785,151.85957142857,8.0851160714286,15.326567857143,9.7963861804506
1925-07-31,11.1,0.5792,1.117,17.7,3.77,154.31430084746,8.0521480225989,15.528745409605,9.9639938917878
1925-08-31,11.25,0.5833,1.143,17.7,3.755,156.39962923729,8.1091469985876,15.890202330508,10.110918458489
1925-09-30,11.51,0.5875,1.17,17.7,3.74,160.01419844633,8.1675361935028,16.265561440678,10.359247611349
